nwb_path,session_start_time,subject_id,num_good_units,num_units,brain_region,device,is_single_shank,is_v1_probe,most_common_area
sub-460436/sub-460436_ses-20200108T105741_behavior+ecephys+image+ogen.nwb,2020-01-08 10:57:41+00:00,460436,88,397,left ALM,19011116163 (neuropixels 2.0 - MS),False,False,"Orbital area, lateral part, layer 5"
sub-460436/sub-460436_ses-20200109T111437_behavior+ecephys+image+ogen.nwb,2020-01-09 11:14:37+00:00,460436,84,235,left Medulla,19011111142 (neuropixels 2.0 - MS),False,False,Gigantocellular reticular nucleus
sub-460436/sub-460436_ses-20200109T111437_behavior+ecephys+image+ogen.nwb,2020-01-09 11:14:37+00:00,460436,95,228,right Midbrain,19011111614 (neuropixels 2.0 - SS),True,False,Midbrain reticular nucleus
sub-460436/sub-460436_ses-20200109T111437_behavior+ecephys+image+ogen.nwb,2020-01-09 11:14:37+00:00,460436,144,382,right ALM,19011116163 (neuropixels 2.0 - MS),False,False,"Secondary motor area, layer 6a"
sub-479121/sub-479121_ses-20200922T135318_behavior+ecephys+ogen.nwb,2020-09-22 13:53:18+00:00,479121,130,447,right ALM,18005107871 (neuropixels 1.0 - 3B),True,True,"Orbital area, lateral part, layer 5"
sub-479121/sub-479121_ses-20200922T135318_behavior+ecephys+ogen.nwb,2020-09-22 13:53:18+00:00,479121,125,431,left Medulla,18194809181 (neuropixels 1.0 - 3B),True,True,Uvula (IX)
sub-479121/sub-479121_ses-20200922T135318_behavior+ecephys+ogen.nwb,2020-09-22 13:53:18+00:00,479121,68,313,right Medulla,18408406182 (neuropixels 1.0 - 3B),True,True,Nodulus (X)
sub-479121/sub-479121_ses-20200922T135318_behavior+ecephys+ogen.nwb,2020-09-22 13:53:18+00:00,479121,55,255,left Medulla,18408406312 (neuropixels 1.0 - 3B),True,True,Interposed nucleus
sub-460436/sub-460436_ses-20200110T142717_behavior+ecephys+image+ogen.nwb,2020-01-10 14:27:17+00:00,460436,67,217,left Medulla,19011111142 (neuropixels 2.0 - MS),False,False,Gigantocellular reticular nucleus
sub-460436/sub-460436_ses-20200110T142717_behavior+ecephys+image+ogen.nwb,2020-01-10 14:27:17+00:00,460436,95,282,right Midbrain,19011111614 (neuropixels 2.0 - SS),True,False,Midbrain reticular nucleus
sub-460436/sub-460436_ses-20200110T142717_behavior+ecephys+image+ogen.nwb,2020-01-10 14:27:17+00:00,460436,107,300,right ALM,19011116163 (neuropixels 2.0 - MS),False,False,"Secondary motor area, layer 6a"
sub-479121/sub-479121_ses-20200923T151145_behavior+ecephys+ogen.nwb,2020-09-23 15:11:45+00:00,479121,197,601,left ALM,18005106822 (neuropixels 1.0 - 3B),True,True,"Orbital area, lateral part, layer 5"
sub-479121/sub-479121_ses-20200923T151145_behavior+ecephys+ogen.nwb,2020-09-23 15:11:45+00:00,479121,100,438,right ALM,18005107871 (neuropixels 1.0 - 3B),True,True,"Orbital area, lateral part, layer 2/3"
sub-479121/sub-479121_ses-20200923T151145_behavior+ecephys+ogen.nwb,2020-09-23 15:11:45+00:00,479121,84,520,left Medulla,18194809181 (neuropixels 1.0 - 3B),True,True,Uvula (IX)
sub-479121/sub-479121_ses-20200923T151145_behavior+ecephys+ogen.nwb,2020-09-23 15:11:45+00:00,479121,61,526,right Medulla,18408406182 (neuropixels 1.0 - 3B),True,True,"Spinal nucleus of the trigeminal, interpolar part"
sub-479121/sub-479121_ses-20200923T151145_behavior+ecephys+ogen.nwb,2020-09-23 15:11:45+00:00,479121,95,600,left Medulla,18408406312 (neuropixels 1.0 - 3B),True,True,Copula pyramidis
sub-479121/sub-479121_ses-20200924T134307_behavior+ecephys+ogen.nwb,2020-09-24 13:43:07+00:00,479121,38,262,left ALM,18005107812 (neuropixels 1.0 - 3B),True,True,"Orbital area, lateral part, layer 5"
sub-479121/sub-479121_ses-20200924T134307_behavior+ecephys+ogen.nwb,2020-09-24 13:43:07+00:00,479121,69,345,right ALM,18005107871 (neuropixels 1.0 - 3B),True,True,"Orbital area, lateral part, layer 2/3"
sub-479121/sub-479121_ses-20200924T134307_behavior+ecephys+ogen.nwb,2020-09-24 13:43:07+00:00,479121,59,596,right Medulla,18194809181 (neuropixels 1.0 - 3B),True,True,Copula pyramidis
sub-479121/sub-479121_ses-20200924T134307_behavior+ecephys+ogen.nwb,2020-09-24 13:43:07+00:00,479121,97,501,left Medulla,18408406182 (neuropixels 1.0 - 3B),True,True,Copula pyramidis
sub-479121/sub-479121_ses-20200924T134307_behavior+ecephys+ogen.nwb,2020-09-24 13:43:07+00:00,479121,111,1074,right Medulla,18408406312 (neuropixels 1.0 - 3B),True,True,Nodulus (X)
sub-479121/sub-479121_ses-20200925T153348_behavior+ecephys+ogen.nwb,2020-09-25 15:33:48+00:00,479121,60,268,right Midbrain,18005107812 (neuropixels 1.0 - 3B),True,True,Midbrain reticular nucleus
sub-479121/sub-479121_ses-20200925T153348_behavior+ecephys+ogen.nwb,2020-09-25 15:33:48+00:00,479121,42,241,left Midbrain,18005107871 (neuropixels 1.0 - 3B),True,True,"Substantia nigra, reticular part"
sub-479121/sub-479121_ses-20200925T153348_behavior+ecephys+ogen.nwb,2020-09-25 15:33:48+00:00,479121,129,451,left ALM,18005117122 (neuropixels 1.0 - 3B),True,True,"Orbital area, lateral part, layer 5"
sub-479121/sub-479121_ses-20200925T153348_behavior+ecephys+ogen.nwb,2020-09-25 15:33:48+00:00,479121,91,328,right ALM,18408406182 (neuropixels 1.0 - 3B),True,True,"Orbital area, ventrolateral part, layer 6a"
sub-479121/sub-479121_ses-20200928T141416_behavior+ecephys+ogen.nwb,2020-09-28 14:14:16+00:00,479121,26,96,right Midbrain,18005107812 (neuropixels 1.0 - 3B),True,True,Midbrain
sub-479121/sub-479121_ses-20200928T141416_behavior+ecephys+ogen.nwb,2020-09-28 14:14:16+00:00,479121,26,140,left Midbrain,18005107871 (neuropixels 1.0 - 3B),True,True,"Inferior colliculus, external nucleus"
sub-479121/sub-479121_ses-20200928T141416_behavior+ecephys+ogen.nwb,2020-09-28 14:14:16+00:00,479121,38,359,right ALM,18005117122 (neuropixels 1.0 - 3B),True,True,"Secondary motor area, layer 5"
sub-479121/sub-479121_ses-20200921T162104_behavior+ecephys+ogen.nwb,2020-09-21 16:21:04+00:00,479121,156,572,left ALM,18005107812 (neuropixels 1.0 - 3B),True,True,"Frontal pole, layer 5"
sub-479121/sub-479121_ses-20200921T162104_behavior+ecephys+ogen.nwb,2020-09-21 16:21:04+00:00,479121,132,453,right ALM,18005107871 (neuropixels 1.0 - 3B),True,True,"Orbital area, lateral part, layer 5"
sub-479121/sub-479121_ses-20200921T162104_behavior+ecephys+ogen.nwb,2020-09-21 16:21:04+00:00,479121,192,604,left Medulla,18194809181 (neuropixels 1.0 - 3B),True,True,Lobules IV-V
sub-479121/sub-479121_ses-20200921T162104_behavior+ecephys+ogen.nwb,2020-09-21 16:21:04+00:00,479121,37,337,right Medulla,18408406182 (neuropixels 1.0 - 3B),True,True,Simple lobule
sub-479121/sub-479121_ses-20200921T162104_behavior+ecephys+ogen.nwb,2020-09-21 16:21:04+00:00,479121,88,484,left Medulla,18408406312 (neuropixels 1.0 - 3B),True,True,Nodulus (X)
sub-479149/sub-479149_ses-20201209T115448_behavior+ecephys.nwb,2020-12-09 11:54:48+00:00,479149,65,394,right Striatum,19011111142 (neuropixels 2.0 - MS),False,False,Caudoputamen
sub-479149/sub-479149_ses-20201209T115448_behavior+ecephys.nwb,2020-12-09 11:54:48+00:00,479149,25,183,left Striatum,19011111612 (neuropixels 2.0 - MS),False,False,Caudoputamen
sub-479149/sub-479149_ses-20201209T115448_behavior+ecephys.nwb,2020-12-09 11:54:48+00:00,479149,20,123,left ALM,19011112282 (neuropixels 2.0 - MS),False,False,"Secondary motor area, layer 6a"
sub-479149/sub-479149_ses-20201210T113111_behavior+ecephys+ogen.nwb,2020-12-10 11:31:11+00:00,479149,75,338,right Striatum,19011111142 (neuropixels 2.0 - MS),False,False,Caudoputamen
sub-479149/sub-479149_ses-20201210T113111_behavior+ecephys+ogen.nwb,2020-12-10 11:31:11+00:00,479149,72,237,left Striatum,19011111612 (neuropixels 2.0 - MS),False,False,"Globus pallidus, external segment"
sub-479149/sub-479149_ses-20201210T113111_behavior+ecephys+ogen.nwb,2020-12-10 11:31:11+00:00,479149,22,151,left ALM,19011112282 (neuropixels 2.0 - MS),False,False,"Secondary motor area, layer 6a"
sub-479149/sub-479149_ses-20201210T113111_behavior+ecephys+ogen.nwb,2020-12-10 11:31:11+00:00,479149,11,113,right ALM,19011112522 (neuropixels 2.0 - MS),False,False,"Orbital area, lateral part, layer 5"
sub-479149/sub-479149_ses-20201217T120512_behavior+ecephys+ogen.nwb,2020-12-17 12:05:12+00:00,479149,67,311,left Midbrain,18005117122 (neuropixels 1.0 - 3B),True,True,Midbrain reticular nucleus
sub-479149/sub-479149_ses-20201217T120512_behavior+ecephys+ogen.nwb,2020-12-17 12:05:12+00:00,479149,173,421,left Thalamus,19011112282 (neuropixels 2.0 - MS),False,False,Ventral medial nucleus of the thalamus
sub-479149/sub-479149_ses-20201217T120512_behavior+ecephys+ogen.nwb,2020-12-17 12:05:12+00:00,479149,64,226,right Thalamus,19011112522 (neuropixels 2.0 - MS),False,False,Zona incerta
sub-479149/sub-479149_ses-20201214T120340_behavior+ecephys.nwb,2020-12-14 12:03:40+00:00,479149,139,493,left ECT,18005107812 (neuropixels 1.0 - 3B),True,True,"Supplemental somatosensory area, layer 5"
sub-479149/sub-479149_ses-20201214T120340_behavior+ecephys.nwb,2020-12-14 12:03:40+00:00,479149,67,353,left Midbrain,18005107871 (neuropixels 1.0 - 3B),True,True,"Superior colliculus, motor related, intermediate gray layer"
sub-479149/sub-479149_ses-20201214T120340_behavior+ecephys.nwb,2020-12-14 12:03:40+00:00,479149,102,447,right Midbrain,18005117122 (neuropixels 1.0 - 3B),True,True,Postsubiculum
sub-479149/sub-479149_ses-20201214T120340_behavior+ecephys.nwb,2020-12-14 12:03:40+00:00,479149,151,686,right ECT,18408406182 (neuropixels 1.0 - 3B),True,True,"Supplemental somatosensory area, layer 5"
sub-479149/sub-479149_ses-20201216T120333_behavior+ecephys+ogen.nwb,2020-12-16 12:03:33+00:00,479149,183,611,left BLA,18005107812 (neuropixels 1.0 - 3B),True,True,"Basolateral amygdalar nucleus, anterior part"
sub-479149/sub-479149_ses-20201216T120333_behavior+ecephys+ogen.nwb,2020-12-16 12:03:33+00:00,479149,213,739,right BLA,18005107871 (neuropixels 1.0 - 3B),True,True,"Visceral area, layer 6a"
sub-479149/sub-479149_ses-20201216T120333_behavior+ecephys+ogen.nwb,2020-12-16 12:03:33+00:00,479149,84,355,right Midbrain,18005117122 (neuropixels 1.0 - 3B),True,True,Midbrain reticular nucleus
sub-479149/sub-479149_ses-20201218T113815_behavior+ecephys+ogen.nwb,2020-12-18 11:38:15+00:00,479149,90,307,left Midbrain,18005117122 (neuropixels 1.0 - 3B),True,True,Midbrain
sub-479149/sub-479149_ses-20201218T113815_behavior+ecephys+ogen.nwb,2020-12-18 11:38:15+00:00,479149,135,349,left Thalamus,19011112282 (neuropixels 2.0 - MS),False,False,Parafascicular nucleus
sub-479149/sub-479149_ses-20201218T113815_behavior+ecephys+ogen.nwb,2020-12-18 11:38:15+00:00,479149,103,358,right Thalamus,19011112522 (neuropixels 2.0 - MS),False,False,Zona incerta
sub-480133/sub-480133_ses-20201224T122322_behavior+ecephys.nwb,2020-12-24 12:23:22+00:00,480133,47,121,right Midbrain,19011111612 (neuropixels 2.0 - MS),False,False,"Substantia nigra, reticular part"
sub-480133/sub-480133_ses-20201224T122322_behavior+ecephys.nwb,2020-12-24 12:23:22+00:00,480133,25,144,left ALM,19011112282 (neuropixels 2.0 - MS),False,False,"Secondary motor area, layer 5"
sub-480133/sub-480133_ses-20201224T122322_behavior+ecephys.nwb,2020-12-24 12:23:22+00:00,480133,76,228,left Thalamus,19011112522 (neuropixels 2.0 - MS),False,False,Ventral anterior-lateral complex of the thalamus
sub-480133/sub-480133_ses-20201225T114244_behavior+ecephys+ogen.nwb,2020-12-25 11:42:44+00:00,480133,58,185,right Midbrain,19011111612 (neuropixels 2.0 - MS),False,False,Fields of Forel
sub-480133/sub-480133_ses-20201225T114244_behavior+ecephys+ogen.nwb,2020-12-25 11:42:44+00:00,480133,19,224,left ALM,19011112282 (neuropixels 2.0 - MS),False,False,"Secondary motor area, layer 5"
sub-480133/sub-480133_ses-20201225T114244_behavior+ecephys+ogen.nwb,2020-12-25 11:42:44+00:00,480133,160,457,left Thalamus,19011112522 (neuropixels 2.0 - MS),False,False,Mediodorsal nucleus of thalamus
sub-480133/sub-480133_ses-20201226T121710_behavior+ecephys+ogen.nwb,2020-12-26 12:17:10+00:00,480133,85,375,left ALM,18005107812 (neuropixels 1.0 - 3B),True,True,Caudoputamen
sub-480133/sub-480133_ses-20201226T121710_behavior+ecephys+ogen.nwb,2020-12-26 12:17:10+00:00,480133,169,621,right Midbrain,18005107871 (neuropixels 1.0 - 3B),True,True,Lateral posterior nucleus of the thalamus
sub-480133/sub-480133_ses-20201226T121710_behavior+ecephys+ogen.nwb,2020-12-26 12:17:10+00:00,480133,117,560,left Thalamus,18005117122 (neuropixels 1.0 - 3B),True,True,Ventral posteromedial nucleus of the thalamus
sub-480133/sub-480133_ses-20201229T125330_behavior+ecephys.nwb,2020-12-29 12:53:30+00:00,480133,110,395,right ALM,18005107812 (neuropixels 1.0 - 3B),True,True,"Primary motor area, Layer 5"
sub-480133/sub-480133_ses-20201229T125330_behavior+ecephys.nwb,2020-12-29 12:53:30+00:00,480133,160,541,right Thalamus,18005107871 (neuropixels 1.0 - 3B),True,True,Ventral posteromedial nucleus of the thalamus
sub-480133/sub-480133_ses-20201229T125330_behavior+ecephys.nwb,2020-12-29 12:53:30+00:00,480133,123,556,left Midbrain,18005117122 (neuropixels 1.0 - 3B),True,True,"Medial geniculate complex, ventral part"
sub-480133/sub-480133_ses-20201229T125330_behavior+ecephys.nwb,2020-12-29 12:53:30+00:00,480133,46,235,left ALM,18408406182 (neuropixels 1.0 - 3B),True,True,Caudoputamen
sub-480133/sub-480133_ses-20201230T112558_behavior+ecephys+ogen.nwb,2020-12-30 11:25:58+00:00,480133,22,117,left ALM,18005107812 (neuropixels 1.0 - 3B),True,True,"Secondary motor area, layer 2/3"
sub-480133/sub-480133_ses-20201230T112558_behavior+ecephys+ogen.nwb,2020-12-30 11:25:58+00:00,480133,165,539,right ALM,18005107871 (neuropixels 1.0 - 3B),True,True,"Orbital area, lateral part, layer 5"
sub-480133/sub-480133_ses-20201230T112558_behavior+ecephys+ogen.nwb,2020-12-30 11:25:58+00:00,480133,155,586,right Thalamus,18005117122 (neuropixels 1.0 - 3B),True,True,Ventral posteromedial nucleus of the thalamus
sub-480133/sub-480133_ses-20201230T112558_behavior+ecephys+ogen.nwb,2020-12-30 11:25:58+00:00,480133,152,515,left Thalamus,18194809181 (neuropixels 1.0 - 3B),True,True,Posterior complex of the thalamus
sub-480133/sub-480133_ses-20201230T112558_behavior+ecephys+ogen.nwb,2020-12-30 11:25:58+00:00,480133,145,610,left Midbrain,18408406312 (neuropixels 1.0 - 3B),True,True,Ventral posteromedial nucleus of the thalamus
sub-480133/sub-480133_ses-20201231T114638_behavior+ecephys+ogen.nwb,2020-12-31 11:46:38+00:00,480133,125,521,left Striatum,18005107812 (neuropixels 1.0 - 3B),True,True,Caudoputamen
sub-480133/sub-480133_ses-20201231T114638_behavior+ecephys+ogen.nwb,2020-12-31 11:46:38+00:00,480133,361,1226,right Striatum,18005107871 (neuropixels 1.0 - 3B),True,True,"Supplemental somatosensory area, layer 6a"
sub-480133/sub-480133_ses-20201231T114638_behavior+ecephys+ogen.nwb,2020-12-31 11:46:38+00:00,480133,132,610,left Midbrain,18005117122 (neuropixels 1.0 - 3B),True,True,Fields of Forel
sub-480133/sub-480133_ses-20210101T123136_behavior+ecephys+ogen.nwb,2021-01-01 12:31:36+00:00,480133,30,206,left Striatum,18005107812 (neuropixels 1.0 - 3B),True,True,Caudoputamen
sub-480133/sub-480133_ses-20210101T123136_behavior+ecephys+ogen.nwb,2021-01-01 12:31:36+00:00,480133,140,577,right Striatum,18005107871 (neuropixels 1.0 - 3B),True,True,"Supplemental somatosensory area, layer 6a"
sub-480133/sub-480133_ses-20210101T123136_behavior+ecephys+ogen.nwb,2021-01-01 12:31:36+00:00,480133,35,300,left Midbrain,18005117122 (neuropixels 1.0 - 3B),True,True,Lateral posterior nucleus of the thalamus
sub-480133/sub-480133_ses-20210103T133044_behavior+ecephys+ogen.nwb,2021-01-03 13:30:44+00:00,480133,48,289,left Midbrain,18005107812 (neuropixels 1.0 - 3B),True,True,Midbrain reticular nucleus
sub-480133/sub-480133_ses-20210103T133044_behavior+ecephys+ogen.nwb,2021-01-03 13:30:44+00:00,480133,84,605,right Midbrain,18005107871 (neuropixels 1.0 - 3B),True,True,Midbrain
sub-480133/sub-480133_ses-20210103T133044_behavior+ecephys+ogen.nwb,2021-01-03 13:30:44+00:00,480133,185,567,left ECT,19011112282 (neuropixels 2.0 - MS),False,False,"Endopiriform nucleus, dorsal part"
sub-480133/sub-480133_ses-20210103T133044_behavior+ecephys+ogen.nwb,2021-01-03 13:30:44+00:00,480133,206,631,right ECT,19011112522 (neuropixels 2.0 - MS),False,False,"Entorhinal area, lateral part, layer 5"
sub-480133/sub-480133_ses-20210104T131503_behavior+ecephys+ogen.nwb,2021-01-04 13:15:03+00:00,480133,72,291,left Midbrain,18005107812 (neuropixels 1.0 - 3B),True,True,Midbrain reticular nucleus
sub-480133/sub-480133_ses-20210104T131503_behavior+ecephys+ogen.nwb,2021-01-04 13:15:03+00:00,480133,61,395,right Midbrain,18005107871 (neuropixels 1.0 - 3B),True,True,"Substantia nigra, reticular part"
sub-480133/sub-480133_ses-20210104T131503_behavior+ecephys+ogen.nwb,2021-01-04 13:15:03+00:00,480133,224,572,left BLA,19011112282 (neuropixels 2.0 - MS),False,False,"Basolateral amygdalar nucleus, anterior part"
sub-480133/sub-480133_ses-20210104T131503_behavior+ecephys+ogen.nwb,2021-01-04 13:15:03+00:00,480133,198,532,right BLA,19011112522 (neuropixels 2.0 - MS),False,False,"Endopiriform nucleus, ventral part"
sub-480134/sub-480134_ses-20210106T125834_behavior+ecephys+ogen.nwb,2021-01-06 12:58:34+00:00,480134,200,791,right ECT,18005107871 (neuropixels 1.0 - 3B),True,True,Caudoputamen
sub-480134/sub-480134_ses-20210106T125834_behavior+ecephys+ogen.nwb,2021-01-06 12:58:34+00:00,480134,119,386,right Midbrain,18005117122 (neuropixels 1.0 - 3B),True,True,"Superior colliculus, motor related, intermediate gray layer"
sub-480134/sub-480134_ses-20210106T125834_behavior+ecephys+ogen.nwb,2021-01-06 12:58:34+00:00,480134,90,464,left Striatum,18194809181 (neuropixels 1.0 - 3B),True,True,Caudoputamen
sub-480134/sub-480134_ses-20210106T125834_behavior+ecephys+ogen.nwb,2021-01-06 12:58:34+00:00,480134,123,558,left ECT,18408406312 (neuropixels 1.0 - 3B),True,True,"Primary somatosensory area, nose, layer 5"
sub-480134/sub-480134_ses-20210107T120825_behavior+ecephys+ogen.nwb,2021-01-07 12:08:25+00:00,480134,12,151,right ECT,18005107871 (neuropixels 1.0 - 3B),True,True,Caudoputamen
sub-480134/sub-480134_ses-20210107T120825_behavior+ecephys+ogen.nwb,2021-01-07 12:08:25+00:00,480134,83,401,right Midbrain,18005117122 (neuropixels 1.0 - 3B),True,True,Midbrain reticular nucleus
sub-480134/sub-480134_ses-20210107T120825_behavior+ecephys+ogen.nwb,2021-01-07 12:08:25+00:00,480134,160,581,left Striatum,18194809181 (neuropixels 1.0 - 3B),True,True,Caudoputamen
sub-480134/sub-480134_ses-20210107T120825_behavior+ecephys+ogen.nwb,2021-01-07 12:08:25+00:00,480134,165,647,left ECT,18408406312 (neuropixels 1.0 - 3B),True,True,Caudoputamen
sub-480134/sub-480134_ses-20210108T135220_behavior+ecephys+ogen.nwb,2021-01-08 13:52:20+00:00,480134,90,414,right Midbrain,18005107871 (neuropixels 1.0 - 3B),True,True,"Superior colliculus, motor related, intermediate gray layer"
sub-480134/sub-480134_ses-20210108T135220_behavior+ecephys+ogen.nwb,2021-01-08 13:52:20+00:00,480134,166,734,left Striatum,18194809181 (neuropixels 1.0 - 3B),True,True,Caudoputamen
sub-480134/sub-480134_ses-20210108T135220_behavior+ecephys+ogen.nwb,2021-01-08 13:52:20+00:00,480134,223,715,right Striatum,18408406182 (neuropixels 1.0 - 3B),True,True,Caudoputamen
sub-480134/sub-480134_ses-20210108T135220_behavior+ecephys+ogen.nwb,2021-01-08 13:52:20+00:00,480134,204,785,left ECT,18408406312 (neuropixels 1.0 - 3B),True,True,Caudoputamen
sub-480134/sub-480134_ses-20210111T122809_behavior+ecephys+ogen.nwb,2021-01-11 12:28:09+00:00,480134,159,362,right BLA,19011111142 (neuropixels 2.0 - MS),False,False,Striatum
sub-480134/sub-480134_ses-20210111T122809_behavior+ecephys+ogen.nwb,2021-01-11 12:28:09+00:00,480134,121,352,left BLA,19011111612 (neuropixels 2.0 - MS),False,False,Intercalated amygdalar nucleus
sub-480134/sub-480134_ses-20210111T122809_behavior+ecephys+ogen.nwb,2021-01-11 12:28:09+00:00,480134,118,476,left ALM,19011112282 (neuropixels 2.0 - MS),False,False,"Secondary motor area, layer 5"
sub-480134/sub-480134_ses-20210111T122809_behavior+ecephys+ogen.nwb,2021-01-11 12:28:09+00:00,480134,97,378,right ALM,19011112522 (neuropixels 2.0 - MS),False,False,"Secondary motor area, layer 5"
sub-480134/sub-480134_ses-20210110T134005_behavior+ecephys+ogen.nwb,2021-01-10 13:40:05+00:00,480134,261,760,right BLA,19011111142 (neuropixels 2.0 - MS),False,False,"Endopiriform nucleus, ventral part"
sub-480134/sub-480134_ses-20210110T134005_behavior+ecephys+ogen.nwb,2021-01-10 13:40:05+00:00,480134,75,297,left BLA,19011111612 (neuropixels 2.0 - MS),False,False,Caudoputamen
sub-480134/sub-480134_ses-20210110T134005_behavior+ecephys+ogen.nwb,2021-01-10 13:40:05+00:00,480134,62,431,left ALM,19011112282 (neuropixels 2.0 - MS),False,False,"Secondary motor area, layer 5"
sub-480134/sub-480134_ses-20210110T134005_behavior+ecephys+ogen.nwb,2021-01-10 13:40:05+00:00,480134,82,432,right ALM,19011112522 (neuropixels 2.0 - MS),False,False,"Secondary motor area, layer 5"
sub-480134/sub-480134_ses-20210112T130202_behavior+ecephys+ogen.nwb,2021-01-12 13:02:02+00:00,480134,178,469,right Thalamus,18005107871 (neuropixels 1.0 - 3B),True,True,Lateral dorsal nucleus of thalamus
sub-480134/sub-480134_ses-20210112T130202_behavior+ecephys+ogen.nwb,2021-01-12 13:02:02+00:00,480134,167,481,right ALM,18005117122 (neuropixels 1.0 - 3B),True,True,"Orbital area, lateral part, layer 5"
sub-480134/sub-480134_ses-20210112T130202_behavior+ecephys+ogen.nwb,2021-01-12 13:02:02+00:00,480134,173,623,left Thalamus,18194809181 (neuropixels 1.0 - 3B),True,True,Mediodorsal nucleus of thalamus
sub-480134/sub-480134_ses-20210112T130202_behavior+ecephys+ogen.nwb,2021-01-12 13:02:02+00:00,480134,157,599,left Thalamus,18408406312 (neuropixels 1.0 - 3B),True,True,Lateral posterior nucleus of the thalamus
sub-480134/sub-480134_ses-20210113T125455_behavior+ecephys+ogen.nwb,2021-01-13 12:54:55+00:00,480134,180,545,left ALM,18005107812 (neuropixels 1.0 - 3B),True,True,"Orbital area, lateral part, layer 2/3"
sub-480134/sub-480134_ses-20210113T125455_behavior+ecephys+ogen.nwb,2021-01-13 12:54:55+00:00,480134,108,480,right Thalamus,18005107871 (neuropixels 1.0 - 3B),True,True,Posterior complex of the thalamus
sub-480134/sub-480134_ses-20210113T125455_behavior+ecephys+ogen.nwb,2021-01-13 12:54:55+00:00,480134,150,458,right ALM,18005117122 (neuropixels 1.0 - 3B),True,True,"Secondary motor area, layer 5"
sub-480134/sub-480134_ses-20210113T125455_behavior+ecephys+ogen.nwb,2021-01-13 12:54:55+00:00,480134,120,441,left Thalamus,18194809181 (neuropixels 1.0 - 3B),True,True,Mediodorsal nucleus of thalamus
sub-480134/sub-480134_ses-20210113T125455_behavior+ecephys+ogen.nwb,2021-01-13 12:54:55+00:00,480134,191,695,left Thalamus,18408406312 (neuropixels 1.0 - 3B),True,True,Posterior complex of the thalamus
sub-480135/sub-480135_ses-20210227T131716_behavior+ecephys+ogen.nwb,2021-02-27 13:17:16+00:00,480135,242,723,right ALM,18005107812 (neuropixels 1.0 - 3B),True,True,"Orbital area, lateral part, layer 5"
sub-480135/sub-480135_ses-20210227T131716_behavior+ecephys+ogen.nwb,2021-02-27 13:17:16+00:00,480135,185,609,left ALM,18194822541 (neuropixels 1.0 - 3B),True,True,"Secondary motor area, layer 5"
sub-480135/sub-480135_ses-20210227T131716_behavior+ecephys+ogen.nwb,2021-02-27 13:17:16+00:00,480135,181,465,right Thalamus,19011111142 (neuropixels 2.0 - MS),False,False,Mediodorsal nucleus of thalamus
sub-480135/sub-480135_ses-20210227T131716_behavior+ecephys+ogen.nwb,2021-02-27 13:17:16+00:00,480135,157,431,left Thalamus,19011111612 (neuropixels 2.0 - MS),False,False,Mediodorsal nucleus of thalamus
sub-480135/sub-480135_ses-20210301T144130_behavior+ecephys+ogen.nwb,2021-03-01 14:41:30+00:00,480135,178,513,right ALM,18005107812 (neuropixels 1.0 - 3B),True,True,"Orbital area, lateral part, layer 5"
sub-480135/sub-480135_ses-20210301T144130_behavior+ecephys+ogen.nwb,2021-03-01 14:41:30+00:00,480135,169,500,left ALM,18194822541 (neuropixels 1.0 - 3B),True,True,"Orbital area, lateral part, layer 5"
sub-480135/sub-480135_ses-20210301T144130_behavior+ecephys+ogen.nwb,2021-03-01 14:41:30+00:00,480135,62,282,left Midbrain,19011111142 (neuropixels 2.0 - MS),False,False,Anterior pretectal nucleus
sub-480135/sub-480135_ses-20210301T144130_behavior+ecephys+ogen.nwb,2021-03-01 14:41:30+00:00,480135,129,381,left Striatum,19011111612 (neuropixels 2.0 - MS),False,False,Caudoputamen
sub-480135/sub-480135_ses-20210302T140243_behavior+ecephys+ogen.nwb,2021-03-02 14:02:43+00:00,480135,153,572,right ALM,18005107812 (neuropixels 1.0 - 3B),True,True,"Orbital area, lateral part, layer 5"
sub-480135/sub-480135_ses-20210302T140243_behavior+ecephys+ogen.nwb,2021-03-02 14:02:43+00:00,480135,109,381,left ALM,18194822541 (neuropixels 1.0 - 3B),True,True,Anterior olfactory nucleus
sub-480135/sub-480135_ses-20210302T140243_behavior+ecephys+ogen.nwb,2021-03-02 14:02:43+00:00,480135,74,222,left Midbrain,19011111142 (neuropixels 2.0 - MS),False,False,Midbrain
sub-480135/sub-480135_ses-20210302T140243_behavior+ecephys+ogen.nwb,2021-03-02 14:02:43+00:00,480135,166,456,left Striatum,19011111612 (neuropixels 2.0 - MS),False,False,Caudoputamen
sub-480135/sub-480135_ses-20210226T161028_behavior+ecephys+ogen.nwb,2021-02-26 16:10:28+00:00,480135,193,601,right ALM,18005107812 (neuropixels 1.0 - 3B),True,True,"Orbital area, lateral part, layer 2/3"
sub-480135/sub-480135_ses-20210226T161028_behavior+ecephys+ogen.nwb,2021-02-26 16:10:28+00:00,480135,186,813,left ALM,18194822541 (neuropixels 1.0 - 3B),True,True,"Orbital area, lateral part, layer 5"
sub-480135/sub-480135_ses-20210226T161028_behavior+ecephys+ogen.nwb,2021-02-26 16:10:28+00:00,480135,179,453,right Thalamus,19011111142 (neuropixels 2.0 - MS),False,False,Paracentral nucleus
